sym,month,net,pnl_pct,reason,entry_px,exit_px,notional,held_bars,cap_after
HBARUSDT,2024-12,64.10772328228327,6.499999999999995,TAKE_PROFIT,0.1914982904881239,0.20394567936985195,998.5626679483373,74,3062.794413817831
LTCUSDT,2024-12,-23.250862879957555,-2.200000000000002,STOP_LOSS,122.72453694763183,120.02459713478393,1019.7746877174362,19,2019.2250469206151
TIAUSDT,2024-12,18.223265724269968,1.8667513878050102,TRAILING_LOCK,7.807561432743072,7.953309194142532,1019.9105398013378,37,3057.7668166621434
DOGEUSDT,2024-12,-23.212696435760375,-2.200000000000002,STOP_LOSS,0.44402880164980885,0.434260168013513,1018.1007208666807,3,2015.91047573791
BONKUSDT,2024-12,-23.215788778825683,-2.200000000000002,STOP_LOSS,4.418883625912713e-05,4.321668186142633e-05,1018.2363499484937,5,995.4278557096475
GALAUSDT,2024-12,64.50389333289016,6.499999999999995,TAKE_PROFIT,0.04355870959460735,0.046390025718256823,1004.7335410107519,31,2065.0671834696936
ANKRUSDT,2024-12,7.548760445075024,0.8271276634868263,TRAILING_LOCK,0.04249849976822734,0.04285001661637723,1010.3708929535725,49,3083.390985225523
GRTUSDT,2024-12,65.90102297590306,6.499999999999995,TAKE_PROFIT,0.27475492597818374,0.29261399616676564,1026.4956849829161,54,1095.0690170462105
PYTHUSDT,2024-12,65.90980216155114,6.499999999999995,TAKE_PROFIT,0.4741948137044906,0.5050174765952825,1026.632432422915,59,2188.0219046036455
POLUSDT,2024-12,65.9185825167424,6.499999999999995,TAKE_PROFIT,0.6108221512556076,0.6505255910872221,1026.7691980800992,73,3281.120392879719
HBARUSDT,2024-12,4.588974981481469,0.49999999999998934,TRAILING_LOCK,0.3509701743721962,0.35272502524405713,1092.6130908289465,10,3285.7093678612
ALGOUSDT,2024-12,-24.939774520918913,-2.200000000000013,STOP_LOSS,0.5531105732917786,0.5409421406793594,1093.8497596894217,10,1071.7576392754047
FILUSDT,2024-12,7.876767455188883,0.8000000000000007,TRAILING_LOCK,7.286456847381592,7.344748502160645,1093.9954798873425,46,2174.067484809891
JASMYUSDT,2024-12,-24.813547766585586,-2.200000000000002,STOP_LOSS,0.03930785843208432,0.038443085546578465,1088.3134985344545,1,2149.253937043305
ICPUSDT,2024-12,-27.09392072021376,-2.396272736772509,STALL_EXIT,13.747748885536193,13.418315327072143,1094.1412194977797,82,1067.4849552653648
PYTHUSDT,2024-12,-24.625153386522545,-2.200000000000002,STOP_LOSS,0.512502451479435,0.5012273975468874,1080.0505871281814,3,2123.342409241875
DOTUSDT,2024-12,-24.358243019502492,-2.200000000000013,STOP_LOSS,9.81896378917694,9.602946585815047,1068.3439920834392,3,3167.7554959026447
ALGOUSDT,2024-12,4.430422836569305,0.49999999999998934,TRAILING_LOCK,0.5110022006034851,0.5135572116065025,1054.8625801355809,7,1062.0385413770896
XLMUSDT,2024-12,7.592987400911081,0.8000000000000007,TRAILING_LOCK,0.5078015660405159,0.51186397856884,1054.5815834598577,39,1068.1555703973725
TRXUSDT,2024-12,4.446057923910252,0.49999999999998934,TRAILING_LOCK,0.3885777050077915,0.3905205935328304,1058.5852199786473,2,1072.6016283212828
TRXUSDT,2024-12,-24.16949926569465,-2.200000000000002,STOP_LOSS,0.38137626233696936,0.37298598456555604,1060.0657572673094,3,1048.4321290555881
JASMYUSDT,2024-12,67.79885629870286,6.499999999999995,TAKE_PROFIT,0.03896779063716531,0.04150069702858105,1056.0569516931926,151,1124.2782307725724
XRPUSDT,2024-12,-10.924593094882603,-0.955779318584904,STALL_EXIT,2.5219042548179624,2.4978004155158997,1054.7220724399067,196,1093.4723561609183
TRXUSDT,2024-12,18.483040959529404,1.8000000000000016,TRAILING_LOCK,0.3517703479170799,0.3581022141795873,1074.5954046238048,23,2186.9806399061017
HBARUSDT,2024-12,-24.561365133735467,-2.200000000000002,STOP_LOSS,0.290418075710535,0.28402887804490323,1077.2528567427812,4,1084.8790643634381
BONKUSDT,2024-12,-24.558093559899632,-2.200000000000002,STOP_LOSS,4.145828911641729e-05,4.054620675585611e-05,1077.109366662263,6,2137.8611812124664
ICPUSDT,2024-12,-23.016784146967314,-2.1162309454754613,STALL_EXIT,14.638926879501343,14.32913337879181,1048.0129238860338,60,3163.276526121087
ALGOUSDT,2024-12,7.58427179902794,0.8000000000000007,TRAILING_LOCK,0.48429684076309204,0.4881712154891968,1053.3710831983221,23,1063.6970114159542
RENDERUSDT,2024-12,7.582251483582675,0.8000000000000007,TRAILING_LOCK,8.68473621082306,8.754214100509644,1053.0904838309207,28,2124.7909829239898
NEARUSDT,2024-12,14.928832730715072,1.4974322567130827,TRAILING_LOCK,7.433486560249328,7.544797985800933,1053.2307741700401,41,1076.1037863607728
ORDIUSDT,2024-12,-24.128812388560686,-2.200000000000002,STOP_LOSS,46.49929967880249,45.47631508586883,1058.281245112312,20,1047.1433578074661
ICPUSDT,2024-12,-24.238929190396227,-2.200000000000002,STOP_LOSS,14.423883726882934,14.10655828489151,1063.1109294033415,9,1039.2972445847063
APTUSDT,2024-12,-23.86532242903863,-2.200000000000002,STOP_LOSS,13.502699999999999,13.205640599999999,1046.7246679402901,1,2062.5752799631337
XRPUSDT,2024-12,35.05670545322308,3.3930489452013157,TRAILING_LOCK,2.2891578437805173,2.3668300898529053,1058.1402820504632,22,3156.1955235796404
RENDERUSDT,2024-12,-13.484718506644397,-1.20302096202759,STALL_EXIT,9.88597662448883,9.767046253395081,1051.0131093520204,65,3142.7108050729958
HBARUSDT,2024-12,-15.00872312487593,-1.3541517056704255,STALL_EXIT,0.32105419419407843,0.3167066333472729,1046.5226980893076,350,3127.7020819481204
POLUSDT,2024-12,-23.746765286983017,-2.200000000000013,STOP_LOSS,0.6500299991726876,0.6357293391908884,1041.5247932887241,9,3103.9553166611377
ANKRUSDT,2024-12,10.454165585962327,1.0916851709732,TRAILING_LOCK,0.04325864824131131,0.04373089648932516,1033.3417831859545,32,1046.4860805259873
UNIUSDT,2024-12,23.451438740481255,2.3488709655189455,TRAILING_LOCK,15.523104457855224,15.887722151412962,1033.6171204481589,33,2103.9680865628065
ALGOUSDT,2024-12,27.43871701839512,2.7349843070026303,TRAILING_LOCK,0.4070814052462578,0.41821501779646875,1033.4794426477151,37,1075.0629865629603
DOTUSDT,2024-12,-23.82075662077788,-2.199999999999991,STOP_LOSS,8.213642293167114,8.032942162717438,1044.7700272271038,3,2096.430165180177
ANKRUSDT,2024-12,-23.8175836959961,-2.200000000000002,STOP_LOSS,0.042188437736034395,0.04126029210584164,1044.6308638594771,3,3117.661297689202
CKBUSDT,2024-12,4.360361090948047,0.49999999999998934,TRAILING_LOCK,0.013107621369324625,0.013173159476171247,1038.1812121305043,7,1045.243694277661
DOTUSDT,2024-12,4.359780290850692,0.49999999999998934,TRAILING_LOCK,8.182635955810547,8.223549135589598,1038.0429263930484,7,2088.0616181321175
JASMYUSDT,2024-12,66.82878265390534,6.499999999999995,TAKE_PROFIT,0.03857771572172641,0.041085267243638625,1040.9467703100545,86,1113.6659613392937
HBARUSDT,2024-12,66.81988106005583,6.499999999999995,TAKE_PROFIT,0.2754550927340984,0.29335967376181477,1040.808116200249,118,2221.710281846079
APTUSDT,2024-12,66.63347911263114,6.499999999999995,TAKE_PROFIT,11.332265923690796,12.068863208730697,1037.904659075253,142,3326.663581897593
ENSUSDT,2024-12,71.11941005195587,6.499999999999995,TAKE_PROFIT,39.01780032119751,41.55395734207535,1107.7789727718985,36,3397.782991949548
JASMYUSDT,2024-12,8.14543938443473,0.8000000000000007,TRAILING_LOCK,0.04267853434458375,0.04301996261934042,1131.3110256159218,18,2274.014110320256
POLUSDT,2024-12,-12.878688851101634,-1.0582345896201328,STALL_EXIT,0.6382276480436325,0.6314737023115158,1131.4617363191996,111,3393.049742482882
LINKUSDT,2024-12,-25.761390864827067,-2.200000000000002,STOP_LOSS,29.46589108428955,28.817641480435178,1129.8855642467997,30,3367.288351618055
TIAUSDT,2024-12,-17.681197650152036,-1.49683821804516,STALL_EXIT,6.931385828304291,6.827634196186066,1121.3070210888125,171,3349.607153967903
PYTHUSDT,2024-12,-25.431557355785877,-2.200000000000002,STOP_LOSS,0.4388877671062946,0.42923223622995615,1115.4191822713117,8,3324.175596612117
BONKUSDT,2024-12,71.04728962948842,6.499999999999995,TAKE_PROFIT,3.499699813110055e-05,3.7271803009622084e-05,1106.6556017054295,35,1180.5838833004118
GALAUSDT,2024-12,71.05675438917322,6.499999999999995,TAKE_PROFIT,0.04880975905805826,0.05198239339683205,1106.8030278687418,42,2358.8863867694745
UNIUSDT,2024-12,-10.546383683199357,-0.8338001339000423,STALL_EXIT,16.87737534942627,16.73665177116394,1154.1236745269562,60,2348.3400030862754
TIAUSDT,2024-12,-12.636090036638763,-1.0615226188687488,STALL_EXIT,6.655330605411529,6.584682765674591,1106.950473671835,148,3443.0971669109404
ENSUSDT,2024-12,-26.141370930054617,-2.200000000000002,STOP_LOSS,46.04920891571045,45.03612631956482,1146.5513565813433,6,3416.955795980886
UNIUSDT,2024-12,-11.442051621109943,-0.9255885247074103,STALL_EXIT,16.031205477905274,15.882822479629517,1137.846280061635,162,2267.36394753507
CKBUSDT,2024-12,-11.724700052407089,-0.9505664478570042,STALL_EXIT,0.012297459255158901,0.012180563733540475,1137.6947189371308,60,1126.4250967722985
GALAUSDT,2024-12,-18.60498799994448,-1.5608185675271447,STALL_EXIT,0.04338867569714785,0.042711457190662626,1133.8845359352429,87,2242.158198521971
TIAUSDT,2024-12,-16.51302579836764,-1.3780100617452162,STALL_EXIT,6.127225127506256,6.042791348743439,1132.5728286539916,88,3358.6710305090564
APTUSDT,2024-12,-25.500373932036933,-2.200000000000002,STOP_LOSS,10.262052228927612,10.036287079891204,1118.4374531595158,8,1095.848086821262
RENDERUSDT,2024-12,-25.493581084855187,-2.200000000000002,STOP_LOSS,7.402480222892761,7.23962565798912,1118.1395212655796,8,2188.9412828104923
SOLUSDT,2024-12,-25.4969772822293,-2.200000000000013,STOP_LOSS,187.38747610473632,183.2649516304321,1118.2884772907548,10,3282.180098209934
APTUSDT,2024-12,4.5904570853563325,0.49999999999998934,TRAILING_LOCK,9.35187038154602,9.398629733453749,1092.9659727039082,5,3286.7705552952903
JASMYUSDT,2024-12,18.172279866988298,1.7403352772543679,TRAILING_LOCK,0.03276655371934176,0.03333680161285996,1094.4945949133316,102,3304.9428351622787
OPUSDT,2024-12,-25.092447981686046,-2.200000000000002,STOP_LOSS,1.8283655494451523,1.788141507357359,1100.5459641090388,38,3279.8503871805924
VETUSDT,2025-01,7.863769288304252,0.8000000000000007,TRAILING_LOCK,0.051700339040905235,0.05211394175323248,1092.1901789311373,92,3287.7141564688964
BONKUSDT,2025-01,-11.360921123029897,-0.9578464671583964,STALL_EXIT,3.485696979259956e-05,3.4523093538882675e-05,1094.6629855701037,199,1086.1515143850718
ROSEUSDT,2025-01,8.814077672222448,0.8850791662135871,TRAILING_LOCK,0.08930785849839448,0.09009830374775528,1094.8088141041426,200,2190.2123296870786
NEARUSDT,2025-01,-9.66656207846898,-0.8031804823501965,STALL_EXIT,5.764152611446381,5.717856062698364,1094.5171764604258,199,3275.5007509396196
ALGOUSDT,2025-01,8.756325969631028,0.8827863579189188,TRAILING_LOCK,0.40898177270293234,0.4125922079987288,1090.7417500628933,37,3284.257076909251
JASMYUSDT,2025-01,-24.93539343072586,-2.200000000000002,STOP_LOSS,0.028635725607722998,0.02800573964435309,1093.6576066107805,1,3259.3216834785253
XRPUSDT,2025-01,69.67973454241402,6.499999999999995,TAKE_PROFIT,2.9386877195835113,3.1297024213564395,1085.354120598349,76,3329.001418020939
XLMUSDT,2025-01,-15.565679536062357,-1.3241382541184454,STALL_EXIT,0.4904980665028095,0.4840031939685345,1108.5574722009728,93,1095.877085186728
ANKRUSDT,2025-01,-13.542343936692323,-1.141781311014678,STALL_EXIT,0.03629725912436843,0.03588282380327582,1108.4098123456756,93,2191.1879175206495
POLUSDT,2025-01,71.15043145258652,6.4999999999999725,TAKE_PROFIT,0.47319462658166883,0.5039522773094772,1108.262172158671,213,3371.0438260007704
HBARUSDT,2025-01,9.719138859484188,0.9458031365987773,TRAILING_LOCK,0.35091017029881477,0.3542290896961451,1122.5575940582567,25,2257.905932245772
VETUSDT,2025-01,8.081338099584524,0.8000000000000007,TRAILING_LOCK,0.05168033395707607,0.052093776628732685,1122.4080693867281,26,3388.8443029598393
JASMYUSDT,2025-01,8.124010838375519,0.8000000000000007,TRAILING_LOCK,0.03085617067962885,0.03110302004506588,1128.334838663262,30,2268.0317668514335
HBARUSDT,2025-01,72.44874681525715,6.499999999999995,TAKE_PROFIT,0.34492895949482916,0.36734934186199303,1128.4851528856266,113,3469.417060613471
BONKUSDT,2025-01,74.17127957203115,6.499999999999995,TAKE_PROFIT,3.220644144239486e-05,3.429986013615053e-05,1155.315881184286,18,3543.5883401855026
SOLUSDT,2025-01,-26.90434011402441,-2.200000000000002,STOP_LOSS,273.4646856628418,267.4484625782593,1180.0149172817723,5,3516.684000071478
LINKUSDT,2025-01,-26.7000716021427,-2.200000000000002,STOP_LOSS,25.75515,25.1885367,1171.055772023802,4,3489.9839284693353
BONKUSDT,2025-01,4.881091522357036,0.49999999999998934,TRAILING_LOCK,3.370673831159365e-05,3.3875272003151614e-05,1162.1646481802886,11,3494.865019991693
FETUSDT,2025-01,-10.329897323406447,-0.8076083197907313,STALL_EXIT,1.1722344505548477,1.1627673876047135,1163.7900516572338,438,3484.535122668287
RENDERUSDT,2025-01,-26.455984465346724,-2.200000000000002,STOP_LOSS,5.66813321685791,5.543434286087036,1160.3501958485397,15,3458.0791382029406
FETUSDT,2025-01,-26.255120048892007,-2.200000000000002,STOP_LOSS,0.9901980095386504,0.9684136533288001,1151.5403530215792,47,3431.8240181540486
FETUSDT,2025-02,73.3675929545081,6.499999999999995,TAKE_PROFIT,0.6991398009538651,0.7445838880158663,1142.7973980452982,223,3505.1916111085566
NEARUSDT,2025-02,-26.612816788180616,-2.200000000000002,STOP_LOSS,3.130626114463806,3.061752339945602,1167.2288064991494,2,2311.0386333656033
RENDERUSDT,2025-02,74.92610789014034,6.499999999999995,TAKE_PROFIT,4.1028206365585325,4.369503977934837,1167.0733316221238,90,1242.466268844913
HBARUSDT,2025-02,74.3571644546865,6.499999999999995,TAKE_PROFIT,0.22742546860277651,0.24220812406195696,1158.2112843409132,146,2475.4980021542488
ORDIUSDT,2025-02,-11.074506773721922,-0.8814094119754756,STALL_EXIT,11.882376114463806,11.777643733024597,1151.903303189678,413,3616.7875598914807
ROSEUSDT,2025-02,8.671609853595738,0.8000000000000007,TRAILING_LOCK,0.044398878403007984,0.044754069430232045,1204.3902574438632,36,1216.1965881308802
OPUSDT,2025-02,11.248399250571712,1.0141985584334767,TRAILING_LOCK,1.074214800953865,1.0851094719796182,1204.069429247861,58,2431.996044401012
ORDIUSDT,2025-02,-10.073990989192106,-0.7565505251540539,STALL_EXIT,11.162231847381591,11.077783923721313,1204.2298326615717,63,3626.6335780064564
GALAUSDT,2025-02,77.53234861076872,6.499999999999995,TAKE_PROFIT,0.022024403101578355,0.023455989303180946,1207.66898147615,109,1288.344584603228
FETUSDT,2025-02,-13.987503766121621,-1.0785319318762698,STALL_EXIT,0.7701539809226989,0.7618476243138314,1207.3472798862376,136,2482.1872996352986
PYTHUSDT,2025-02,-9.530347821680383,-0.7092574521100903,STALL_EXIT,0.209141813108325,0.20765845921337606,1207.5081199678175,140,3680.6480750294227
BONKUSDT,2025-02,-27.944952444853357,-2.200000000000002,STOP_LOSS,1.594318859424675e-05,1.559243844517332e-05,1225.6558089847979,8,3652.703122584569
APTUSDT,2025-02,8.757721006708694,0.8000000000000007,TRAILING_LOCK,5.591118152618408,5.635847097839355,1216.3501398206615,102,2444.7862463604474
ORDIUSDT,2025-02,14.825917315450752,1.29904802780747,TRAILING_LOCK,11.512302228927613,11.661852563987733,1216.1881219820375,93,3676.2867609067284
ORDIUSDT,2025-02,-27.91183960350823,-2.200000000000002,STOP_LOSS,11.382276114463806,11.131866039945603,1224.2034913819407,11,3648.37492130322
JASMYUSDT,2025-02,8.747343711316544,0.8000000000000007,TRAILING_LOCK,0.022174433778226376,0.022351829248452186,1214.9088487939723,9,3657.1222650145364
ORDIUSDT,2025-02,-27.766335084896433,-2.200000000000002,STOP_LOSS,12.912581847381592,12.628505046739196,1217.8217142498406,4,3629.3559299296403
ORDIUSDT,2025-02,-27.55185156687248,-2.200000000000002,STOP_LOSS,13.182636305236816,12.892618306521605,1208.4145424066846,20,2392.7451234863306
ANKRUSDT,2025-02,-15.712745606237249,-1.2201045681917266,STALL_EXIT,0.022874574451893566,0.022595480724051594,1208.5755246665703,307,2386.37186101128
APTUSDT,2025-02,-27.34266688903614,-2.200000000000002,STOP_LOSS,5.95118980922699,5.820263633423996,1199.2397758349161,26,3558.7486658674943
ORDIUSDT,2025-02,-27.019443370732365,-2.200000000000002,STOP_LOSS,12.122423885536193,11.855730560054397,1185.0633057338757,5,3531.7292224967623
HBARUSDT,2025-02,4.939476490583825,0.49999999999998934,TRAILING_LOCK,0.21542307408750055,0.21650018945793803,1176.0658310914218,8,3536.668698987346
BONKUSDT,2025-02,18.45010688469701,1.6468164626854742,TRAILING_LOCK,1.3952789811264665e-05,1.4182566650880473e-05,1177.5538057006413,27,1199.0691305226158
SOLUSDT,2025-02,18.725930954017365,1.6704517899427396,TRAILING_LOCK,148.41967738952636,150.89895654710693,1177.3969555337221,27,2395.6629757925684
PYTHUSDT,2025-02,34.319323527366514,2.994070849871311,TRAILING_LOCK,0.21594318391084671,0.22240867583260537,1177.7106767627863,29,3608.164060353426
ORDIUSDT,2025-03,77.13749618067173,6.499999999999995,TAKE_PROFIT,11.05221019077301,11.770603853173256,1201.518632097691,196,3685.3015565340984
TIAUSDT,2025-03,78.78658785651977,6.499999999999995,TAKE_PROFIT,4.106821146583557,4.373764521111488,1227.205418325855,6,2536.555373044659
HBARUSDT,2025-03,78.7760934830172,6.499999999999995,TAKE_PROFIT,0.24439887121617793,0.26028479784522945,1227.041954564134,8,3842.864237873636
ADAUSDT,2025-03,-29.17656243963182,-2.200000000000002,STOP_LOSS,1.0168033327817916,0.9944336594605921,1279.6737912119208,4,3813.6876754340046
FETUSDT,2025-03,-28.955042306965183,-2.200000000000002,STOP_LOSS,0.6971394267082214,0.6818023593206405,1269.9579959195237,13,3784.7326331270397
FETUSDT,2025-03,80.91228507056972,6.499999999999995,TAKE_PROFIT,0.5751149880766868,0.6124974623016715,1260.3159668313042,134,3865.6449181976095
TIAUSDT,2025-03,28.747157830956056,2.313205664797935,TRAILING_LOCK,3.1416282324314118,3.2143005546709063,1287.259757759804,38,3894.3920760285655
FETUSDT,2025-03,-29.56778239803924,-2.200000000000002,STOP_LOSS,0.5731146138310432,0.5605060923267603,1296.8325613175123,1,3864.8242936305264
XRPUSDT,2025-03,-29.343291966960543,-2.200000000000013,STOP_LOSS,2.2696539266109466,2.2197215402255055,1286.9864897789653,40,3835.4810016635656
FETUSDT,2025-03,5.364303728926454,0.49999999999998934,TRAILING_LOCK,0.4680935947537422,0.4704340627275108,1277.2151735539674,5,3840.8453053924923
ORDIUSDT,2025-03,-29.161233896662058,-2.200000000000002,STOP_LOSS,8.441687580299376,8.25597045353279,1279.0014866957,2,3811.68407149583
SEIUSDT,2025-03,81.48846909088076,6.499999999999995,TAKE_PROFIT,0.17933585530221463,0.19099268589685858,1269.2907958081114,68,3893.1725405867105
ORDIUSDT,2025-03,22.470170291673142,1.8132391041090212,TRAILING_LOCK,8.571713694763183,8.727139359368897,1296.4264560153747,45,3915.6427108783837
LINKUSDT,2025-03,-29.729125718073064,-2.200000000000002,STOP_LOSS,14.112821656608581,13.802339580163192,1303.9090227225017,2,3885.9135851603105
FETUSDT,2025-03,-14.0865308072764,-1.0085958575530296,STALL_EXIT,0.5161031728148461,0.5108977775931358,1294.0092238583834,335,3871.8270543530343
JASMYUSDT,2025-03,-11.671200215761841,-0.8252224906889261,STALL_EXIT,0.012732545609213412,0.012627473779208958,1289.3184090995605,124,1281.0029760472555
BONKUSDT,2025-03,82.75219227475966,6.499999999999995,TAKE_PROFIT,1.1982395726408868e-05,1.2761251448625444e-05,1288.974957550773,107,2653.245715855808
TIAUSDT,2025-03,82.76321633517549,6.499999999999995,TAKE_PROFIT,3.318663678216934,3.534376817301035,1289.1466718874683,563,4025.671262747207
ANKRUSDT,2025-03,9.651949419562664,0.8000000000000007,TRAILING_LOCK,0.021214241918921472,0.021383955854272843,1340.54853049482,27,4035.3232121667697
CKBUSDT,2025-03,13.424260773596934,1.0790053657823595,TRAILING_LOCK,0.005698139240406453,0.005759622468560189,1343.7626296515343,52,4048.7474729403666
ICPUSDT,2025-03,-30.735615784138687,-2.200000000000002,STOP_LOSS,5.890177738952636,5.760593828695678,1348.0533238657315,12,1320.8267428354327
ROSEUSDT,2025-03,-30.739710313552525,-2.200000000000002,STOP_LOSS,0.03134626728817821,0.030656649407838285,1348.2329084891421,29,2638.859234174418
RENDERUSDT,2025-03,-30.73152180011629,-2.200000000000002,STOP_LOSS,3.859771767568588,3.774856788682079,1347.8737631629924,29,3956.5406250425594
ROSEUSDT,2025-04,-30.039639041573235,-2.200000000000013,STOP_LOSS,0.02799559832252562,0.027379695159430055,1317.5280281391724,48,2608.6215115817995
BONKUSDT,2025-04,21.963658570467473,1.747257473873276,TRAILING_LOCK,1.2132425959134708e-05,1.234441067846783e-05,1317.3525334058243,44,3948.4646445714534
BONKUSDT,2025-04,54.78953916548477,4.247015927907816,TRAILING_LOCK,1.207241368410905e-05,1.2585131016156085e-05,1314.838726642294,40,4003.254183736938
JASMYUSDT,2025-04,-30.394307064604313,-2.200000000000002,STOP_LOSS,0.00968193613383919,0.009468933538894728,1333.0836431844004,26,3972.859876672334
FILUSDT,2025-04,-30.163541327647017,-2.200000000000002,STOP_LOSS,2.7855570858478544,2.7242748299592017,1322.9623389318872,15,3942.696335344687
ROSEUSDT,2025-04,14.17201309545836,1.1594287529257175,TRAILING_LOCK,0.02269453801251948,0.022957665011580287,1312.9178796697809,44,3956.8683484401454
ETHUSDT,2025-04,-12.764500230861545,-0.8887416701700679,STALL_EXIT,1589.077761767578,1574.9549655273438,1317.6371600305686,71,3944.103848209284
JASMYUSDT,2025-04,84.31941852932685,6.499999999999995,TAKE_PROFIT,0.013722744162753224,0.014614722533332182,1313.3865814536916,21,4028.4232667386113
JASMYUSDT,2025-04,27.57891768876684,2.1358806052669266,TRAILING_LOCK,0.015793158558011056,0.016130481568610668,1341.4649478239576,20,4056.0021844273783
CKBUSDT,2025-04,-30.790689118887173,-2.200000000000002,STOP_LOSS,0.004449889916460961,0.00435199233829882,1350.4688210038253,23,1323.193454270918
PYTHUSDT,2025-04,-30.79479098504634,-2.199999999999991,STOP_LOSS,0.13252649284601212,0.12961091000339986,1350.6487274143171,39,2643.5876501911544
ADAUSDT,2025-04,-16.195018861256603,-1.119374326398992,STALL_EXIT,0.6391277985692024,0.6319735660791397,1350.2889385568676,241,3978.2216854621884
JASMYUSDT,2025-04,-16.810447567079155,-1.1889545358983233,STALL_EXIT,0.01566313110217452,0.015476903594471514,1324.7478212589087,94,3961.4112378951095
ORDIUSDT,2025-04,9.497879583977337,0.8000000000000007,TRAILING_LOCK,6.381276114463806,6.432326323379517,1319.1499422190716,46,3970.9091174790865
RENDERUSDT,2025-04,84.89247765893828,6.499999999999995,TAKE_PROFIT,3.6457289809226987,3.882701364682674,1322.3127361205359,151,4055.801595138025
GALAUSDT,2025-04,86.68426267950136,6.499999999999995,TAKE_PROFIT,0.015863172625377772,0.016894278846027327,1350.2221601168444,49,1440.4214993828953
ROSEUSDT,2025-04,9.722894642407612,0.8000000000000007,TRAILING_LOCK,0.026195237654820083,0.026404799556058643,1350.402033667729,90,2801.086588506499
TIAUSDT,2025-04,88.75686061499026,6.499999999999995,TAKE_PROFIT,2.5115021179676056,2.6747497556354998,1382.5056170559246,120,2889.8434491214894
JASMYUSDT,2025-04,10.16548966820666,0.8000000000000007,TRAILING_LOCK,0.015833166862651706,0.01595983219755292,1411.8735650287178,45,1487.3824624883234
ENSUSDT,2025-04,-16.088757343000808,-1.0593806583662158,STALL_EXIT,16.673334076309203,16.4967,1412.0616516407163,214,2883.920181446695
GALAUSDT,2025-04,-12.277651235855862,-0.7907003220319453,STALL_EXIT,0.017313461093232035,0.017176563500612974,1410.08920350501,221,2871.642530210839
BONKUSDT,2025-04,10.123205368632988,0.8000000000000007,TRAILING_LOCK,1.8233645113650708e-05,1.8379514274559913e-05,1406.0007456434698,21,2881.7657355794718
GALAUSDT,2025-04,-32.13367642511192,-2.200000000000002,STOP_LOSS,0.017383475160598755,0.017001038707065583,1409.3717730312244,41,1439.8843408254186
ROSEUSDT,2025-04,-15.190613293557577,-0.997972274137715,STALL_EXIT,0.030266052377969026,0.029964005566760897,1409.184044711057,118,2834.4414458608026
PYTHUSDT,2025-04,-31.77013914156978,-2.200000000000002,STOP_LOSS,0.1501300127506256,0.14682715247011183,1393.427155332005,14,1408.501077050503
ORDIUSDT,2025-04,-31.528927537151308,-2.200000000000002,STOP_LOSS,7.991597771072388,7.815782620108795,1382.8476989978624,1,1376.9721495133517
POLUSDT,2025-04,-9.985391777462164,-0.6365112065652601,STALL_EXIT,0.23464691263139248,0.23315335873663426,1393.6127845549079,738,2761.156987404619
TRXUSDT,2025-04,24.90711699766224,1.924176678410272,MONTH_END,0.24174833360910414,0.24639999866485596,1350.5819311809623,3378,4137.186268355716
GALAUSDT,2025-05,9.919317797009716,0.8000000000000007,TRAILING_LOCK,0.01570313940681517,0.01582876452206969,1377.6830273624535,94,1391.1881028995576
ANKRUSDT,2025-05,-15.23906113808635,-1.0264316923774164,STALL_EXIT,0.01824364718981087,0.01805638861320913,1377.316037047147,174,2753.816005223437
TIAUSDT,2025-05,-9.661831727743234,-0.6214036366314679,STALL_EXIT,2.4074814648628236,2.3925212874889374,1377.4995199832088,247,4122.204693286896
ROSEUSDT,2025-05,9.883397972624644,0.8000000000000007,TRAILING_LOCK,0.027975593238696455,0.028199397984606026,1372.6941628645366,60,4132.088091259521
RENDERUSDT,2025-05,-16.989258419904512,-1.1546976377799334,STALL_EXIT,4.125825,4.078184196186066,1375.9853343894206,115,4115.098832839616
TRXUSDT,2025-05,-14.979355981631288,-1.0131220080770054,STALL_EXIT,0.25685135589838026,0.2542491382837296,1370.3279113355923,61,4100.119476857984
TIAUSDT,2025-05,87.65481424795598,6.499999999999995,TAKE_PROFIT,2.8635725160598753,3.049704729603767,1365.3397857937089,88,1456.5482314703265
OPUSDT,2025-05,87.64313862669832,6.499999999999995,TAKE_PROFIT,0.7291457723379134,0.7765402475398778,1365.1579225342412,115,2909.8953558002795
PYTHUSDT,2025-05,-32.456533915735626,-2.200000000000002,STOP_LOSS,0.18843768033385278,0.184292051366508,1423.5321892866466,40,2877.4388218845434
ETHUSDT,2025-05,87.63146456063303,6.499999999999995,TAKE_PROFIT,2291.2782323730466,2440.2113174772944,1364.9760834989595,277,4330.592360377535
ROSEUSDT,2025-05,-32.879589436930516,-2.200000000000013,STOP_LOSS,0.03941788080409169,0.03855068742640167,1442.0872560057194,1,4297.712770940605
HBARUSDT,2025-05,6.010781081437426,0.49999999999998934,TRAILING_LOCK,0.21329264630377293,0.21435910953529178,1431.1383527232215,28,1440.8740221305661
DOGEUSDT,2025-05,20.05028747418513,1.47941823994715,TRAILING_LOCK,0.23634726651012897,0.2398438310804963,1432.7587637375927,46,1460.9243096047512
RENDERUSDT,2025-05,-22.29010384440938,-1.4777161522748994,STALL_EXIT,5.285056719875335,5.206958583068848,1430.9477250946388,78,2870.154309945018
